respondent_id,h1n1_vaccine,seasonal_vaccine
26761,0.18715858436469957,0.6652426442883935
26762,0.1641172219348388,0.846537436587442
26763,0.8874494375768275,0.9752969262950546
26764,0.9433944051665201,0.9756294744769785
26765,0.0386511392531376,0.7308255125752411
26766,0.10455377879718036,0.16339316780532
26767,0.7877829023091582,0.7259213607327957
26768,0.01737769553852849,0.4018313426362153
26769,0.15805498438759671,0.1938990521169468
26770,0.10276480828975335,0.5305079100268288
26771,0.03175451718794292,0.15843501473965468
26772,0.05437314713597876,0.4571105489057815
26773,0.019236923908284773,0.40311684555686794
26774,0.04921704915613778,0.6021546129184261
26775,0.07005265964763346,0.4940294794764389
26776,0.3368765324061293,0.24010258084520203
26777,0.0857996375094597,0.939896029673012
26778,0.11129030282228376,0.08575862732827028
26779,0.12570101209039036,0.5062736759641332
26780,0.13656507100656523,0.9618816845479241
26781,0.05739313523724798,0.5018312948280391
26782,0.03639552331970601,0.27437395954280747
26783,0.054170969458001116,0.31443093780507425
26784,0.35610782450160233,0.8728512081459276
26785,0.32518888345904595,0.571725903095859
26786,0.09444607043577363,0.23160889157059628
26787,0.09336979236144459,0.5163232954249372
26788,0.10814554249325817,0.9243211986414713
26789,0.016112781788545118,0.3233689749078473
26790,0.04363226332689654,0.21077859123671228
26791,0.062407384821611935,0.11638219704667886
26792,0.20819294486404133,0.7776853917201435
26793,0.1091178758919644,0.9207858659927941
26794,0.7873992990280987,0.9037389545256475
26795,0.06839361728318097,0.9625401473221818
26796,0.037240723162849404,0.04923749700938782
26797,0.0913527181915919,0.7399658117636104
26798,0.17831663712138715,0.1531513887032641
26799,0.2763206917314277,0.1999813338392797
26800,0.029964683117243377,0.9225371694382953
26801,0.2408931520035446,0.32790433461998936
26802,0.0807969868816805,0.23550089674382277
26803,0.03645603828150476,0.15366514523834623
26804,0.07088627627703589,0.1345998007568227
26805,0.07034915420536118,0.18742103134588609
26806,0.06026943490438331,0.9327810231603241
26807,0.66474502851102,0.9645299732305502
26808,0.223619242654592,0.5126461023014237
26809,0.7308121087080696,0.1278244163963355
26810,0.02794482296688931,0.07272827086262158
26811,0.044274372188988734,0.08274187149061346
26812,0.15165681831852698,0.6883673727500619
26813,0.39967090594340215,0.32927024311254477
26814,0.035107326443428614,0.591997007595962
26815,0.052311983995454774,0.0926753705866822
26816,0.07224013719389859,0.14431316353589893
26817,0.1395692500881986,0.725670299982515
26818,0.05288971112352743,0.19298475004611262
26819,0.4175499677298654,0.4609747615411262
26820,0.09674798866540861,0.25522412175619286
26821,0.06424074403009637,0.620919583565507
26822,0.31235458060744364,0.6761938025266998
26823,0.4496474392777449,0.7154049666684977
26824,0.027027593209707344,0.6122829532953378
26825,0.3896695719396259,0.7431553798359037
26826,0.09817008784756205,0.734371582766236
26827,0.025198579244733774,0.08515542707139606
26828,0.12617361458914148,0.6483539578735913
26829,0.6169880174072011,0.9436067828917569
26830,0.09020336205793529,0.8120957782162247
26831,0.182383006957614,0.9006645602680606
26832,0.1367381595901494,0.8696179737280139
26833,0.0038071925470948955,0.2055117985358675
26834,0.1331559727030875,0.4747781287583318
26835,0.4509497773537579,0.9065232548209959
26836,0.15962683220323257,0.7310306581710779
26837,0.04995619228875469,0.014993348343380885
26838,0.08188252415331511,0.4042642690149747
26839,0.11060869550534855,0.4859633489117025
26840,0.09991463764691215,0.12831259371309922
26841,0.4365028234718589,0.7989355372951285
26842,0.07866880735103075,0.1630926770700831
26843,0.0387391519731288,0.01586349113550825
26844,0.06845156802911674,0.3736033210984179
26845,0.03576861895859484,0.6336287677091784
26846,0.08432607321897599,0.8119805535229302
26847,0.2727636544843632,0.08359595178712906
26848,0.05614498691911883,0.7237590285111719
26849,0.22157326721590823,0.6486476107670834
26850,0.5081226964428558,0.6220487427276946
26851,0.039879485149496095,0.06554769807954887
26852,0.037336520359716914,0.05441631124538588
26853,0.5601767999014498,0.5795475369296453
26854,0.021787895292633294,0.07250206956482791
26855,0.6156676664146558,0.8710899111680691
26856,0.09854894739650422,0.03748541562410516
26857,0.4246850114158004,0.1927272211162557
26858,0.20543851163528984,0.5624522274074537
26859,0.06547353903147732,0.09697328805147433
26860,0.17666261554462495,0.1053163889074754
26861,0.08145688000460703,0.11458982330916732
26862,0.06524344853458022,0.21098740910128302
26863,0.16423208632296477,0.4105109436513705
26864,0.4941349760295195,0.33640186617087964
26865,0.016804775238660197,0.042828266205784296
26866,0.23580527750205746,0.6419150714214219
26867,0.12115326415516706,0.14472718971273543
26868,0.7972237915509626,0.9580599597641185
26869,0.07444659456900812,0.21140238718396798
26870,0.6087585784752066,0.8714357258992327
26871,0.05459543129107247,0.04272282785861607
26872,0.059269987775046835,0.33830624133874426
26873,0.18170153968787114,0.8266014859541916
26874,0.060074127371834686,0.09435959692297267
26875,0.6447000509155036,0.9282708132038181
26876,0.04813474104118424,0.08366181172388278
26877,0.04430622788430884,0.08456637654192063
26878,0.14995246487188615,0.18700960475059863
26879,0.01752551185582721,0.023530231411456697
26880,0.05762508393576628,0.09827610387179937
26881,0.03756878571023964,0.07514943542387371
26882,0.01784733992688832,0.061890716257737934
26883,0.06546954595485738,0.2203776970357749
26884,0.05977039907546908,0.1742652614942132
26885,0.23829242634571768,0.8253582217717355
26886,0.11969641942396797,0.8199273837433478
26887,0.5361825961239929,0.8558119602194868
26888,0.8758030107903598,0.9572527787110156
26889,0.04188324746013547,0.1262187872144269
26890,0.07026786455868252,0.3378215944490437
26891,0.3019954968809614,0.5526186430558234
26892,0.1368225769529975,0.8222292039509412
26893,0.04407329199168948,0.18008529505296353
26894,0.1596315687634894,0.2506161718120367
26895,0.09243839759001223,0.8687402824216087
26896,0.05058187485556004,0.07640616400097716
26897,0.05688503952822561,0.481792568423306
26898,0.2046730042978308,0.6388427437470896
26899,0.03123081570608457,0.034859820634933876
26900,0.1119233126194948,0.2543474687079532
26901,0.005517450664032974,0.25314385721561683
26902,0.30660438605871077,0.9525722480884954
26903,0.10449216518386359,0.04582732961962992
26904,0.05833471486439868,0.28341306602665056
26905,0.3589134392051546,0.7974036826185652
26906,0.058700544042189315,0.33411872565921535
26907,0.009744955374967761,0.5006718271072617
26908,0.16128444016413926,0.7879294096557101
26909,0.09722938511825342,0.3258483753685736
26910,0.13856834003082003,0.23780633626901904
26911,0.04229237148773208,0.04748794973085415
26912,0.3286362094351925,0.9375641310993478
26913,0.7124424818774835,0.8601877322507201
26914,0.0417914578214389,0.1436145352896897
26915,0.1517528251601753,0.6812791166344514
26916,0.05855057299088144,0.3697081980533753
26917,0.007146172772666691,0.011212181208734722
26918,0.7863883835512738,0.932581011427468
26919,0.27536232347945566,0.5989708655926824
26920,0.020222880960422237,0.09518488914514496
26921,0.11850272064100689,0.8655577543795973
26922,0.06593967680946682,0.7417669642328102
26923,0.09654714612831508,0.502693229742452
26924,0.6684745971350516,0.925200046319166
26925,0.0835609902312551,0.6412073635257014
26926,0.5908942163696592,0.6158354584170711
26927,0.3431104378751676,0.6978295779456454
26928,0.05363683955422057,0.585832951033477
26929,0.10124021615507775,0.21496428345034038
26930,0.7101771121530376,0.9106817520700916
26931,0.06984730556494818,0.28745464538599247
26932,0.07255557408146572,0.9044206324161435
26933,0.10398223772351976,0.6803690987171623
26934,0.555790550709015,0.6250132491304156
26935,0.2287506277186754,0.47117915726385706
26936,0.375188927729681,0.24986455802335056
26937,0.31705966289253185,0.7889125575026719
26938,0.07952444359277175,0.05526889909772746
26939,0.051754524376942904,0.09665096086093976
26940,0.05256284761450364,0.10191494869024169
26941,0.06114027820228327,0.40685855414941774
26942,0.6007750799667614,0.8444129312287474
26943,0.1225565638985829,0.6875700530665511
26944,0.06499462378363165,0.14923964597724776
26945,0.10097257721363781,0.6130498763235979
26946,0.19713298223497736,0.731077864454838
26947,0.12115047028040662,0.5653716363503478
26948,0.02818354483023786,0.06898350217422532
26949,0.033132083292321285,0.05398039140148656
26950,0.039575053642923755,0.6066269928718082
26951,0.060398495107140536,0.2509581002912244
26952,0.8587890921507264,0.94752339810225
26953,0.8607948239870599,0.9821592917409554
26954,0.0340277038050679,0.10214314291001973
26955,0.18814167920766717,0.7252427330395553
26956,0.10678902663596872,0.23701635563391865
26957,0.03784069172279747,0.9117968586210784
26958,0.3482477615336359,0.8312162324823773
26959,0.035997419810731575,0.20490081094153756
26960,0.03286120920395861,0.06728997252293661
26961,0.21430349526473247,0.530224169818457
26962,0.15937769961275122,0.9135808174680207
26963,0.14860147745753252,0.3106540200476991
26964,0.0906514108913691,0.24133796708330502
26965,0.8452991027539554,0.9574934849796888
26966,0.019415620635376194,0.03747512638329551
26967,0.12080826314350225,0.4019146747461017
26968,0.045036740335247176,0.8475668459380681
26969,0.047735458319012526,0.24365713641940873
26970,0.7209554735913066,0.3939109597804381
26971,0.11504525149795244,0.3085123196425701
26972,0.007654634638166297,0.02456564294622147
26973,0.039668528037378505,0.13227027160676258
26974,0.14745459165020147,0.38993907576657044
26975,0.06538317544828123,0.6438021701517265
26976,0.8950661537412568,0.7143877519228199
26977,0.06372047682804316,0.36375690464941557
26978,0.022568569481926627,0.8418422664665188
26979,0.33377767427593147,0.6634434224269307
26980,0.05521345820442424,0.08953248388127256
26981,0.07438002273994043,0.25279748899627513
26982,0.7776287017752834,0.8918062234411492
26983,0.14017939436190666,0.5743011217415057
26984,0.06370543907798255,0.12116361295076929
26985,0.025704901430015123,0.044806403609315384
26986,0.1601877260296782,0.5993004693390764
26987,0.053150471957300015,0.12709157205268667
26988,0.03521996326050757,0.12386693408978348
26989,0.370152455703257,0.777485414493724
26990,0.02322388019303806,0.06497877121997409
26991,0.19173322689642366,0.41099567032773476
26992,0.24131732111598883,0.34977253443671924
26993,0.1413475534092467,0.8509444036803581
26994,0.15855479403657685,0.44002976301113345
26995,0.20783992408164212,0.5878375718591264
26996,0.23210980953721622,0.29234585919970824
26997,0.008333358066019569,0.036103851844962544
26998,0.034474525388501556,0.037818206197978474
26999,0.45249108296494917,0.5693582781872537
27000,0.1012100528191111,0.3788269642737194
27001,0.04778531890926681,0.7597531281802075
27002,0.011476713851603764,0.20095744756795705
27003,0.03632523189833143,0.0733626221033756
27004,0.08603433917055357,0.23099445247051814
27005,0.33336601075536015,0.7959811862818189
27006,0.734068581898813,0.9212600324662282
27007,0.03941736598752959,0.0999887670260269
27008,0.04797198869554504,0.05378022632645387
27009,0.06376954408929444,0.24200392802256962
27010,0.05281851403478954,0.13398722577930577
27011,0.08257355827087134,0.13282250435799453
27012,0.37057516666105655,0.5943460915571412
27013,0.10116949642276159,0.3534422219058213
27014,0.023836727458600236,0.16212837707834774
27015,0.05744690653634982,0.15240456822650827
27016,0.18892249663290528,0.3760312733988171
27017,0.40132485577767163,0.6554746046109303
27018,0.06222717738587181,0.25266441760631136
27019,0.9046648830229168,0.9692727593039518
27020,0.18771400013958225,0.20751742525285977
27021,0.21992533765090305,0.5808629436378522
27022,0.17188561044864875,0.19292544405978754
27023,0.11508259998865068,0.16833586050530144
27024,0.10158976876086524,0.23271530965495274
27025,0.05971417080572889,0.026295150875613967
27026,0.06291372911014619,0.2764713551641426
27027,0.11269195953848064,0.8001488112331311
27028,0.32651612537002295,0.8929722509579086
27029,0.10599167871074977,0.31551322940473436
27030,0.11566829389543055,0.24828277043701114
27031,0.2088652581487957,0.8374183177931773
27032,0.17257717694868158,0.5569280760403587
27033,0.3194994994638141,0.7014699511513863
27034,0.01174872127806048,0.7611445460516654
27035,0.1546189624383508,0.29571185260795524
27036,0.23667039418388147,0.7703951569743291
27037,0.5263144453072783,0.7637124075500177
27038,0.029573709634139023,0.04474130850493817
27039,0.7533458763963,0.9330945840743547
27040,0.19732967493287537,0.21898223877514725
27041,0.12059926567167115,0.5957961503904408
27042,0.05503347990020464,0.41572090416702334
27043,0.5401738803608921,0.8243384706622713
27044,0.011919510109753685,0.04971104953936809
27045,0.1872809872023933,0.5535167990087179
27046,0.035015785142023054,0.10721715562662093
27047,0.5546534360606316,0.3925815201578915
27048,0.15013696928631862,0.38211747427008164
27049,0.2678434154129744,0.9045597142157418
27050,0.04930250671130441,0.550778460898212
27051,0.11190562811464855,0.2177398146439769
27052,0.07831400088124114,0.23095092744942902
27053,0.8482762888187615,0.963633780755742
27054,0.038267755343675054,0.07139567161788518
27055,0.11530537180331232,0.8803982613021655
27056,0.025794400281133806,0.0386731699663318
27057,0.02713914777491081,0.027317597383146455
27058,0.8112793280236622,0.9030371343061285
27059,0.06358085660799986,0.21438256499500324
27060,0.03905785671495388,0.4568119461731157
27061,0.0959753366256091,0.32366183319004704
27062,0.05530820395490934,0.49052262006761504
27063,0.05802125230363145,0.4536201858206263
27064,0.18558117058035806,0.46286906075090234
27065,0.06455994832875507,0.3752238569420546
27066,0.04182687381032894,0.519862763371236
27067,0.4681271814454877,0.8054185346947541
27068,0.8845364206401447,0.9481844650700139
27069,0.5337273512136029,0.9496161278699672
27070,0.022359003889021383,0.04300159949633302
27071,0.04274963338550359,0.07417219976958721
27072,0.05527599439371687,0.665026043706086
27073,0.02738578973546516,0.8732239040541099
27074,0.06554585517949696,0.2770523537734372
27075,0.7536282139517972,0.8663039461848979
27076,0.5928363506365973,0.7829730958820953
27077,0.028986449569891652,0.07226334582622093
27078,0.226733058682896,0.8490036446569196
27079,0.3210471500507906,0.946108706420575
27080,0.07325854104637837,0.22979257292806035
27081,0.02699343925551273,0.7299656534920442
27082,0.2349001727098535,0.43038237273865426
27083,0.045957803993498594,0.23446057047715269
27084,0.8799747196697879,0.7016663509315774
27085,0.03784666348937309,0.014412287464160482
27086,0.05226917733372455,0.09404300224092518
27087,0.1444845509232208,0.25847206467367334
27088,0.3086963260675,0.8131287579580534
27089,0.09198348865745097,0.19659615689141924
27090,0.2794700915816495,0.648272286847125
27091,0.4308417421459443,0.18463069086498504
27092,0.08546732868634396,0.1906808824959451
27093,0.23246309168903137,0.2830121751013554
27094,0.010873144935705728,0.04479703387828423
27095,0.09531361506032929,0.5545343198014142
27096,0.027372015796266174,0.14960957679927828
27097,0.562966525336516,0.7179382846959019
27098,0.3476016595264341,0.8639654537886795
27099,0.13465032122186638,0.4930912096251753
27100,0.07720032402499459,0.8208684277600194
27101,0.0778742609732571,0.6279072029956533
27102,0.12167850303720527,0.8206042804836928
27103,0.03180992827429907,0.05609160481758058
27104,0.347407138575885,0.4842288218865282
27105,0.0714050334433315,0.47591828483485116
27106,0.6465892540591508,0.8876412856287869
27107,0.4162997971720809,0.754295809365976
27108,0.09906246754458907,0.27050962435464526
27109,0.06787656134650488,0.2041849084900248
27110,0.08951204048464795,0.2884472591448629
27111,0.0328814124169598,0.3890236659222131
27112,0.1583714177424267,0.5211561773372713
27113,0.06620308936231833,0.2001083339671286
27114,0.07361279631129784,0.21091510445165443
27115,0.5181962146307924,0.8628240991962586
27116,0.1779442514424844,0.9470291479593836
27117,0.0529250536121811,0.07986596856130787
27118,0.1321562635763276,0.521518639543616
27119,0.09206436220600447,0.32983717234839416
27120,0.38073979930848223,0.9889777839727413
27121,0.023297536592460158,0.6800550198659234
27122,0.04262498064182805,0.23971683886664497
27123,0.044916777398499336,0.09132501078385023
27124,0.026903496915829068,0.06890789439230459
27125,0.035703637013387385,0.05694440977572205
27126,0.2336485333416714,0.051770268157907785
27127,0.06645447432378006,0.09929739786244132
27128,0.13654155116447603,0.6042349520926769
27129,0.6026702004406292,0.6282838279813547
27130,0.12348394309193478,0.19698911290281426
27131,0.06772677651481283,0.1281706762894594
27132,0.40643655530565115,0.9431427740613836
27133,0.08669675766678182,0.5692054602665532
27134,0.6633338124387239,0.9542360252399351
27135,0.20808468147791895,0.5134376911600298
27136,0.07110233677728447,0.5388572575466963
27137,0.06940544759687736,0.16279959353144277
27138,0.1338154772189061,0.5668129629217393
27139,0.0738770428128742,0.11727522292434815
27140,0.8910934284329077,0.9577664011009304
27141,0.46546402244130325,0.7445192741609487
27142,0.06737744570095104,0.2483211353875586
27143,0.17982754820404576,0.3613346372193301
27144,0.05882229576345405,0.0721590053555519
27145,0.3901370286591449,0.6631064945183862
27146,0.04202419446016578,0.9316299563438788
27147,0.061618206711864736,0.24106021688221038
27148,0.21167446849851798,0.12989164052701604
27149,0.2876586723948766,0.14427292095634442
27150,0.7458296222079378,0.9757839166246444
27151,0.2107750584999632,0.8444225895988077
27152,0.03027724244830919,0.1662023587207066
27153,0.2858430030860929,0.8754249853863515
27154,0.6896968583840316,0.8712194223737658
27155,0.1602673482709418,0.6612101660036688
27156,0.01669242471504632,0.31015876600643144
27157,0.010285658472286768,0.4191420695526394
27158,0.05407721918092283,0.3607370289367004
27159,0.04630013617246219,0.18350788615508745
27160,0.2424201908889354,0.22315526980192246
27161,0.40247301331556484,0.47897241883868
27162,0.15063437152870637,0.9509195179170642
27163,0.6077268815284601,0.5337216809484842
27164,0.23143140886813895,0.1329555461869292
27165,0.46320428490052645,0.5651785732987905
27166,0.09771394419276232,0.19630704639601887
27167,0.1290184417378728,0.47285516806421146
27168,0.15698466881321324,0.5933346656023387
27169,0.41093018434838147,0.5998235892033911
27170,0.4353539413974491,0.8701945187383693
27171,0.047938654316459675,0.27327365403004594
27172,0.06030617044423647,0.8357285792638671
27173,0.2429940888774109,0.44075038685743156
27174,0.07360418825523823,0.06621365083346749
27175,0.08226812286858914,0.13009682669315947
27176,0.5482080551028458,0.9516013327334684
27177,0.8628527060206355,0.9538230673043352
27178,0.1687825446970618,0.36556773123436587
27179,0.06623210927135198,0.22840811374643705
27180,0.24538774630716326,0.3600062509658528
27181,0.04610707605262346,0.8443328059307155
27182,0.5209947876635268,0.9140869343913588
27183,0.04179073612777471,0.6216861704519178
27184,0.04833721577027622,0.31395208913466743
27185,0.4796488601261605,0.7755995556212185
27186,0.1252574467599762,0.6952539057301468
27187,0.06588749019840316,0.12330006126137451
27188,0.05022415233094468,0.21715850068203651
27189,0.05611356602049573,0.5775982715206022
27190,0.40415773966476665,0.7365079707339255
27191,0.12126118883726837,0.953602586103333
27192,0.4647541316297654,0.7537210286641709
27193,0.017432480403136046,0.08742896617043969
27194,0.07181366171844947,0.26880705869693833
27195,0.01876844284823416,0.10136962579281415
27196,0.29361272349880296,0.17315219940468718
27197,0.0648598979046841,0.6136855933879416
27198,0.9487154830171518,0.9948379257147691
27199,0.03738040628459187,0.22846964973915282
27200,0.25876844228427714,0.6442746917652408
27201,0.7239769775627042,0.9256390323550767
27202,0.05249232645819619,0.030777747238088574
27203,0.02885779085624137,0.09907274187011994
27204,0.02759121537686257,0.06732633035728935
27205,0.05773471867583568,0.22350487928791699
27206,0.13202667036466523,0.2880819951702538
27207,0.06448257955558144,0.14121046457201103
27208,0.7846446308213391,0.7539998763006431
27209,0.1184304232521472,0.24634371650858106
27210,0.39207578933907705,0.3573010678533912
27211,0.11711116050439738,0.27549777983379775
27212,0.667084699325086,0.9605928222644019
27213,0.4769774884853304,0.4443992666573116
27214,0.03176549917427337,0.06080077546666537
27215,0.14895517711968387,0.8286580791450783
27216,0.12184590579765518,0.9001081225430403
27217,0.09008732351508218,0.2120958527659068
27218,0.6973513496804439,0.9588057257781717
27219,0.42558165789209956,0.6358250145902548
27220,0.09736976864360782,0.36618730843182046
27221,0.17058187009066594,0.6799263309851804
27222,0.16494781617076837,0.56881829535486
27223,0.04022934047197743,0.7128034329263794
27224,0.18823346989514367,0.6719378473497711
27225,0.21727924523129247,0.2500250813564443
27226,0.02363209353615538,0.2010327898614542
27227,0.14153016388196982,0.40700672664406035
27228,0.5695135094365862,0.8812373254586837
27229,0.5960325474541824,0.9147629291648038
27230,0.21290881307619366,0.9785908975250424
27231,0.4943990305974995,0.859133793187101
27232,0.08298861189111757,0.5106696392455092
27233,0.3019921087075968,0.2724271443571144
27234,0.04424322223857146,0.027425689324142546
27235,0.91032836025764,0.966630158209874
27236,0.11634298298861118,0.9372941229706837
27237,0.23198712155706597,0.6122121483286015
27238,0.33051480741685874,0.7894026436759394
27239,0.5116983074222992,0.2427871288577921
27240,0.17179862589274195,0.5310454275125166
27241,0.056985246531230896,0.15353624115345563
27242,0.09737944524147357,0.531886749348426
27243,0.04006119450962511,0.13467683311660822
27244,0.022905653235262953,0.06470702078660714
27245,0.15535307062857634,0.47510503148074673
27246,0.8177874720827463,0.9506482296928921
27247,0.22253614514353282,0.940038327630813
27248,0.1122878838819739,0.5441541010052191
27249,0.17453461235954162,0.6231781141532486
27250,0.08592152932908055,0.23624593636880062
27251,0.07568126816028939,0.31977385800563923
27252,0.32400612768992504,0.5561985345591436
27253,0.06647765223601318,0.8895990210598174
27254,0.9150662952721361,0.9765464657362364
27255,0.1307327962662166,0.2812833180508016
27256,0.6252189593413019,0.962448160295717
27257,0.39785813717116114,0.4431630634442884
27258,0.44341093437966345,0.856158635862696
27259,0.5897199288521788,0.9184618787959256
27260,0.09063126230105015,0.30358184771763935
27261,0.13024332004440645,0.6911621525806504
27262,0.1554309872135155,0.41660201253197743
27263,0.04373881263486961,0.044452122851407996
27264,0.08241685412530549,0.06810502294078061
27265,0.029944669657247288,0.15834854162440368
27266,0.20556636880621731,0.293048727312661
27267,0.19628085916867366,0.803006319415848
27268,0.023141231316159572,0.15067724813355332
27269,0.7383564936734922,0.29723443624929025
27270,0.04573975651475671,0.11517453147839225
27271,0.05607236667689179,0.2699124322637063
27272,0.018336174139049987,0.45340465498813926
27273,0.03490716857504788,0.11549948459111074
27274,0.12042740859008567,0.4718745526118777
27275,0.1628856906471155,0.3716919187504477
27276,0.012152452101875402,0.13213319889946104
27277,0.0428714720906307,0.8506518884304463
27278,0.1634160227385576,0.25555513409986247
27279,0.09221123510706485,0.2535529183154896
27280,0.2262335538141398,0.3550258731243888
27281,0.10079267346968983,0.37039403158040607
27282,0.057789983449053804,0.8888383015898166
27283,0.007204912800083206,0.02481974938668984
27284,0.1951409316961443,0.3092501106788022
27285,0.10000849811907472,0.4607074252883934
27286,0.09423054471348438,0.3357539835735468
27287,0.2802336770716196,0.7259552645963206
27288,0.573043113616881,0.8308790258185518
27289,0.2983503386747796,0.36127940040278855
27290,0.030435536110849606,0.060536847294382023
27291,0.7523346667871619,0.868554534809331
27292,0.05892249076799941,0.6731443564675006
27293,0.11832431985495095,0.974040459780546
27294,0.025408557681747768,0.0521292501659601
27295,0.29356169523829573,0.889069298564421
27296,0.06742803467117302,0.7986860117538338
27297,0.04970941282026785,0.7495395768035731
27298,0.09864945551906244,0.27512423899482624
27299,0.2827611725385577,0.7189913358320003
27300,0.16439948872453247,0.9701064201090989
27301,0.005453096985777225,0.03278763900925034
27302,0.09666332231125886,0.483595673091529
27303,0.03469718415692206,0.07223904399080125
27304,0.11094743984710516,0.821564482626929
27305,0.05544079871001851,0.05301367379757921
27306,0.17951576514512532,0.5221279751216733
27307,0.6324609732762397,0.7991881287779222
27308,0.055993327411575235,0.09325693840799999
27309,0.5903848688810067,0.9761853783569004
27310,0.061298104759822405,0.15632069419736822
27311,0.14965784115399527,0.10166590054392986
27312,0.08218343867374295,0.3329651520689492
27313,0.05249939809053551,0.1088860883529669
27314,0.03027852464080918,0.06202189684880592
27315,0.10384780603130818,0.2543435884767059
27316,0.34294892570332275,0.7933381833076251
27317,0.10562623177126336,0.22088743082108506
27318,0.29674795458966197,0.3672670720244335
27319,0.4443187868502301,0.9031825408405576
27320,0.4035126356436217,0.6563625665118137
27321,0.034062918272236585,0.5701048626065024
27322,0.6809424059466384,0.5214294184939936
27323,0.06412435370013439,0.5682703676137613
27324,0.23597731402806846,0.58069875594668
27325,0.7619942302005038,0.9356919390680501
27326,0.10529972556096731,0.5910115226709625
27327,0.14544523846566,0.3817447656161537
27328,0.20537270373855937,0.44990887013348724
27329,0.11804815281459934,0.25314663029482937
27330,0.018316786310153592,0.6013724713881565
27331,0.06860552605303913,0.1656221850608457
27332,0.17123760483834694,0.9558857011486755
27333,0.6715075365823872,0.7472875023145021
27334,0.05465409716136879,0.051923382413895644
27335,0.18250949835983807,0.09436813268272741
27336,0.07297510862725487,0.12380829115923242
27337,0.23048753087866877,0.7258198454773234
27338,0.21905347529674982,0.5120856545441904
27339,0.2845192805691846,0.3639340581671153
27340,0.027976946113349586,0.2633814878417431
27341,0.1780483515225283,0.6758738220385659
27342,0.04370857060508334,0.6235749357116043
27343,0.05264666778843169,0.10555611482898893
27344,0.3263500969430086,0.5113092989838198
27345,0.08984644700267874,0.304936532047264
27346,0.7976259133567956,0.9719538127282192
27347,0.6708389841943984,0.9305808919318659
27348,0.11319147464601931,0.290716777300067
27349,0.0634465492201411,0.26686994799672603
27350,0.18852019484397683,0.9392116139322771
27351,0.8661639060530452,0.9193299104887962
27352,0.13471436213292226,0.3667998026630437
27353,0.008251791194901024,0.07698588300992094
27354,0.17847433506376537,0.6939863786625792
27355,0.22858713721721882,0.3944304925103891
27356,0.22582259595020795,0.45826911061938125
27357,0.11859629362159338,0.33704953351327366
27358,0.226402369321208,0.7352403102759992
27359,0.3372674020849448,0.8002737715935717
27360,0.09461516913152647,0.5019453958343638
27361,0.04583076235081693,0.9229837287752051
27362,0.23274904071759764,0.4349658814120224
27363,0.1251852206186935,0.266883873654849
27364,0.04973520096668735,0.40426913875994475
27365,0.32700706308465927,0.6366096709203865
27366,0.5155897579018645,0.6532951611796529
27367,0.2563041437084598,0.5462645129849141
27368,0.09611342055965857,0.5551190060594727
27369,0.03953825856108694,0.035048843402722324
27370,0.019244745497743895,0.8318861646375966
27371,0.26125920735960967,0.4470634833193039
27372,0.07381033628867478,0.19240948079272788
27373,0.81617798974854,0.7767668893665199
